CpipJ_CPIJ006155	03040
CpipJ_CPIJ006156	03040
CpipJ_CPIJ006157	00020 00640 01100 01120
CpipJ_CPIJ006162	03013
CpipJ_CPIJ006164	00600 01100
CpipJ_CPIJ006166	00500 01100
CpipJ_CPIJ006167	00020 00190 01100
CpipJ_CPIJ006168	00190 01100
CpipJ_CPIJ006171	00230 00240 01100 03020
CpipJ_CPIJ006179	04340
CpipJ_CPIJ006187	00071 00592 01040 01100 04146
CpipJ_CPIJ006199	00500
CpipJ_CPIJ006209	00190 01100
CpipJ_CPIJ006219	04650
CpipJ_CPIJ006236	04914
CpipJ_CPIJ006240	00510
CpipJ_CPIJ006245	00860 01100
CpipJ_CPIJ006281	00190 01100
CpipJ_CPIJ006285	04150
CpipJ_CPIJ006288	03440
CpipJ_CPIJ006313	00785 01100
CpipJ_CPIJ006317	04350
CpipJ_CPIJ006325	00564 01100
CpipJ_CPIJ006326	00280 01100
CpipJ_CPIJ006365	04310 04330
CpipJ_CPIJ006370	04310
CpipJ_CPIJ006375	00051 00520 01100
CpipJ_CPIJ006434	00561 01100 01120
CpipJ_CPIJ006436	03010 04150
CpipJ_CPIJ006451	03018 03040
CpipJ_CPIJ006453	00062 01100
CpipJ_CPIJ006455	00062 00071 00280 00310 00380 00410 00640 00650 01100 01120
CpipJ_CPIJ006457	00970
CpipJ_CPIJ006465	04144
CpipJ_CPIJ006466	03013
CpipJ_CPIJ006470	00190 01100
CpipJ_CPIJ006471	04142 04145
CpipJ_CPIJ006472	00562 01100
CpipJ_CPIJ006479	00062 00071 00280 00310 00380 00650 01100 01120
CpipJ_CPIJ006480	03010
CpipJ_CPIJ006481	03420
CpipJ_CPIJ006486	00010 00030 00500 00520 01100 01120
CpipJ_CPIJ006488	03013
CpipJ_CPIJ006531	04141
CpipJ_CPIJ006534	03040 04141 04144
CpipJ_CPIJ006567	04120
CpipJ_CPIJ006569	00250 00330 00471 00910 01100 01120
CpipJ_CPIJ006573	03013
CpipJ_CPIJ006599	04141
CpipJ_CPIJ006600	04141
CpipJ_CPIJ006602	03440
CpipJ_CPIJ006606	04122
CpipJ_CPIJ006613	00250 00270 00330 00350 00360 00400 01100 01120
CpipJ_CPIJ006616	03040
CpipJ_CPIJ006623	03010
CpipJ_CPIJ006671	03010
CpipJ_CPIJ006690	04145 04512
CpipJ_CPIJ006691	03030 03420 03430 03440
CpipJ_CPIJ006700	04310
CpipJ_CPIJ006701	03050
CpipJ_CPIJ006702	03050
CpipJ_CPIJ006722	03030
CpipJ_CPIJ006723	00230 00240
CpipJ_CPIJ006724	04145
CpipJ_CPIJ006734	00230 00240 01100 03020
CpipJ_CPIJ006751	00190 01100 04145
CpipJ_CPIJ006752	03018
CpipJ_CPIJ006761	00030 00480 01100 01120
CpipJ_CPIJ006762	00563 01100
CpipJ_CPIJ006763	03010
CpipJ_CPIJ006764	03010
CpipJ_CPIJ006767	00280 01100
CpipJ_CPIJ006768	00051 00520 01100
CpipJ_CPIJ006769	00250 00520 01100
CpipJ_CPIJ006826	00562 01100 04070 04144
CpipJ_CPIJ006836	04330
CpipJ_CPIJ006842	03018 03040
CpipJ_CPIJ006843	03022
CpipJ_CPIJ006890	03420
CpipJ_CPIJ006913	04144
CpipJ_CPIJ006915	03013
CpipJ_CPIJ006916	03013
CpipJ_CPIJ006930	00790
CpipJ_CPIJ006946	03050
CpipJ_CPIJ006955	04141
CpipJ_CPIJ006975	00190 01100 04145
CpipJ_CPIJ006984	04080
CpipJ_CPIJ007010	04146
CpipJ_CPIJ007014	03040
CpipJ_CPIJ007015	04350
CpipJ_CPIJ007044	00380 01100 01120 04146
CpipJ_CPIJ007046	03013
CpipJ_CPIJ007047	03040
CpipJ_CPIJ007059	00230 04914
CpipJ_CPIJ007061	00230 04914
CpipJ_CPIJ007065	00230 01100
CpipJ_CPIJ007068	03040
CpipJ_CPIJ007069	04130
CpipJ_CPIJ007070	03010
CpipJ_CPIJ007072	00780 01100
CpipJ_CPIJ007075	00290 00970
CpipJ_CPIJ007079	04080
CpipJ_CPIJ007082	04711
CpipJ_CPIJ007101	00532 01100
CpipJ_CPIJ007153	00240 00250 01100
CpipJ_CPIJ007177	03013
CpipJ_CPIJ007179	03050
CpipJ_CPIJ007184	00970
CpipJ_CPIJ007189	04141
CpipJ_CPIJ007193	04710 04711
CpipJ_CPIJ007194	03410
CpipJ_CPIJ007196	04141
CpipJ_CPIJ007198	00010 00040 00053 00071 00280 00310 00330 00340 00380 00410 00561 00620 00640 00903 01100 01120
CpipJ_CPIJ007220	03013
CpipJ_CPIJ007221	04144
CpipJ_CPIJ007222	03013
CpipJ_CPIJ007225	00600 01100
CpipJ_CPIJ007229	00970
CpipJ_CPIJ007244	04146
CpipJ_CPIJ007246	00860
CpipJ_CPIJ007255	00240 01100
CpipJ_CPIJ007259	03450
CpipJ_CPIJ007272	00260 00330 00472 01100 04146
CpipJ_CPIJ007304	04146
CpipJ_CPIJ007311	00480
CpipJ_CPIJ007327	04141
CpipJ_CPIJ007338	00020 00310 00380 01100 01120
CpipJ_CPIJ007339	03013 03040
CpipJ_CPIJ007341	02010
CpipJ_CPIJ007345	00250 00910 01100 01120
CpipJ_CPIJ007359	00230 00240 00760 01100
CpipJ_CPIJ007371	00561 00564 01100 04070
CpipJ_CPIJ007373	04142
CpipJ_CPIJ007376	04141 04145
CpipJ_CPIJ007378	03013
CpipJ_CPIJ007381	00630 01100
CpipJ_CPIJ007395	04130
CpipJ_CPIJ007398	03022
CpipJ_CPIJ007408	04120
CpipJ_CPIJ007412	00563 01100
CpipJ_CPIJ007422	00564 00565 00590 00591 00592 01100
CpipJ_CPIJ007458	04144
CpipJ_CPIJ007462	04330
CpipJ_CPIJ007463	00230 00240 01100 03020
CpipJ_CPIJ007482	00510 01100
CpipJ_CPIJ007484	04141
CpipJ_CPIJ007488	03010
CpipJ_CPIJ007518	03013
CpipJ_CPIJ007538	00330 01100
CpipJ_CPIJ007541	00190 01100
CpipJ_CPIJ007546	00561 01100
CpipJ_CPIJ007566	00190 01100
CpipJ_CPIJ007600	03022
CpipJ_CPIJ007602	04070 04745
CpipJ_CPIJ007633	03440
CpipJ_CPIJ007651	00250 00270 00330 00350 00360 00400 01100 01120
CpipJ_CPIJ007653	04120
CpipJ_CPIJ007655	00230 00240 01100 03020
CpipJ_CPIJ007660	00250 00330 01100
CpipJ_CPIJ007692	03050
CpipJ_CPIJ007696	00512 01100
CpipJ_CPIJ007698	03010
CpipJ_CPIJ007700	04120
CpipJ_CPIJ007723	03060 04141 04145
CpipJ_CPIJ007726	04120
CpipJ_CPIJ007746	00260 00860 01100
CpipJ_CPIJ007753	03018
CpipJ_CPIJ007754	04150 04630 04914
CpipJ_CPIJ007770	00230 00240 01100 03020
CpipJ_CPIJ007772	00190 01100 04145
CpipJ_CPIJ007795	00230 01100
CpipJ_CPIJ007814	04745
CpipJ_CPIJ007821	03018
CpipJ_CPIJ007834	03013 03040
CpipJ_CPIJ007887	00230 00240 01100 03020
CpipJ_CPIJ007891	03013
CpipJ_CPIJ007892	00564
CpipJ_CPIJ007912	04150
CpipJ_CPIJ007938	00250 00910 01100 01120
CpipJ_CPIJ007942	04914
CpipJ_CPIJ007943	04146
CpipJ_CPIJ007950	04145
CpipJ_CPIJ007951	00290 00970
CpipJ_CPIJ007970	00052 00520 01100
CpipJ_CPIJ007993	03010
CpipJ_CPIJ008006	00860 01100
CpipJ_CPIJ008008	03440
CpipJ_CPIJ008026	00565 01100 04146
CpipJ_CPIJ008027	00565 01100 04146
CpipJ_CPIJ008029	03040
CpipJ_CPIJ008043	00790 01100
CpipJ_CPIJ008049	00010 00051 00052 00500 00520 01100 01120
CpipJ_CPIJ008052	03018
CpipJ_CPIJ008074	00520 01100
CpipJ_CPIJ008086	03040
CpipJ_CPIJ008090	00900
CpipJ_CPIJ008101	00190 01100
CpipJ_CPIJ008103	03010
CpipJ_CPIJ008111	04080
CpipJ_CPIJ008116	00270 00450 01100
CpipJ_CPIJ008163	00562 01100 04070
CpipJ_CPIJ008178	03013
CpipJ_CPIJ008184	03010
CpipJ_CPIJ008192	03040
CpipJ_CPIJ008193	00562 01100 04070 04650
CpipJ_CPIJ008200	00190 01100
CpipJ_CPIJ008201	00380 01100
CpipJ_CPIJ008202	04130 04145
CpipJ_CPIJ008203	00030 01100 01120
CpipJ_CPIJ008217	00071 00280 00410 00640 01100
CpipJ_CPIJ008241	00534 01100
CpipJ_CPIJ008264	03050
CpipJ_CPIJ008265	03010
CpipJ_CPIJ008287	00260 00750 01100 01120
CpipJ_CPIJ008289	00010 00230 00620 01100 01120
CpipJ_CPIJ008309	00130 01100
CpipJ_CPIJ008311	04013
CpipJ_CPIJ008316	03040 04330
CpipJ_CPIJ008327	03040
CpipJ_CPIJ008330	04080
CpipJ_CPIJ008347	00564 01100
CpipJ_CPIJ008356	00190 01100
CpipJ_CPIJ008362	04120
CpipJ_CPIJ008365	04150
CpipJ_CPIJ008366	00020 00620 00630 01100 01120
CpipJ_CPIJ008367	00061 01100
CpipJ_CPIJ008380	00510 00533 01100
CpipJ_CPIJ008384	00020 01100 01120
CpipJ_CPIJ008386	04144
CpipJ_CPIJ008391	03040
CpipJ_CPIJ008397	03060
CpipJ_CPIJ008403	00562 01100 04070 04310 04745
CpipJ_CPIJ008421	03010
CpipJ_CPIJ008432	00561 00564 01100
CpipJ_CPIJ008434	03022
CpipJ_CPIJ008450	00360 01100 01120
CpipJ_CPIJ008456	04142
CpipJ_CPIJ008480	04914
CpipJ_CPIJ008487	04141
CpipJ_CPIJ008491	00534
CpipJ_CPIJ008495	04142
CpipJ_CPIJ008529	00052 01100
CpipJ_CPIJ008556	00330 00480 01100
CpipJ_CPIJ008576	03040
CpipJ_CPIJ008584	03010
CpipJ_CPIJ008591	00010 00030 00051 00052 01100 01120
CpipJ_CPIJ008595	03013
CpipJ_CPIJ008596	00562 01100 04070
CpipJ_CPIJ008621	04146
CpipJ_CPIJ008624	03060
CpipJ_CPIJ008634	03040
CpipJ_CPIJ008639	04144
CpipJ_CPIJ008641	04080
CpipJ_CPIJ008655	04120 04914
CpipJ_CPIJ008658	00250 00330 00471 00910 01100
CpipJ_CPIJ008660	04013 04320
CpipJ_CPIJ008665	00190 01100
CpipJ_CPIJ008666	00230 00240 01100 03030 03410 03420
CpipJ_CPIJ008667	00230 00240 01100 03030 03410 03420
CpipJ_CPIJ008670	03022
CpipJ_CPIJ008678	03030
CpipJ_CPIJ008679	00510 01100 04141
CpipJ_CPIJ008698	03040
CpipJ_CPIJ008701	00510 01100
CpipJ_CPIJ008729	00250 00280 00410 00640 00650 01100
CpipJ_CPIJ008743	00290 00970
CpipJ_CPIJ008768	00511 00520 00531 00603 00604 01100 04142
CpipJ_CPIJ008770	00190 01100
CpipJ_CPIJ008783	00010 00071 00350 00830 00980 00982 01100 01120
CpipJ_CPIJ008784	04146
CpipJ_CPIJ008786	03040
CpipJ_CPIJ008788	04144
CpipJ_CPIJ008789	03022
CpipJ_CPIJ008826	00770 01100
CpipJ_CPIJ008841	03040
CpipJ_CPIJ008843	04350
CpipJ_CPIJ008849	03040
CpipJ_CPIJ008880	03013
CpipJ_CPIJ008889	03018
CpipJ_CPIJ008898	04340 04711
CpipJ_CPIJ008907	03040
CpipJ_CPIJ008915	03040 04141 04144
CpipJ_CPIJ008918	00970
CpipJ_CPIJ008955	04144
CpipJ_CPIJ008956	04120 04141
CpipJ_CPIJ008957	03040
CpipJ_CPIJ008960	03013
CpipJ_CPIJ008982	03010
CpipJ_CPIJ008985	00561 00564 01100 04070
CpipJ_CPIJ008992	00561 00564 01100 04070
CpipJ_CPIJ009000	03040
CpipJ_CPIJ009001	00230 00250 01100
CpipJ_CPIJ009002	00230 01100
CpipJ_CPIJ009013	00230 00240 01100 03020
CpipJ_CPIJ009025	03060 04141 04145
CpipJ_CPIJ009029	04122
CpipJ_CPIJ009031	00564 00565 00590 00591 00592 01100
CpipJ_CPIJ009046	03030 03410 03420 03430
CpipJ_CPIJ009047	03030
CpipJ_CPIJ009076	00190 01100
CpipJ_CPIJ009089	04144 04145
CpipJ_CPIJ009094	00330 00480 01100
CpipJ_CPIJ009138	00600
CpipJ_CPIJ009140	03018
CpipJ_CPIJ009141	03013
CpipJ_CPIJ009144	00230 00670 01100
CpipJ_CPIJ009145	00230 00670 01100
CpipJ_CPIJ009148	00071 00280 01100
CpipJ_CPIJ009163	04120 04630
CpipJ_CPIJ009164	04141 04145
CpipJ_CPIJ009165	04120
CpipJ_CPIJ009167	00230
CpipJ_CPIJ009168	00510 01100
CpipJ_CPIJ009181	00512 01100
CpipJ_CPIJ009185	03040
CpipJ_CPIJ009193	00740 01100
CpipJ_CPIJ009203	04013 04144 04320
CpipJ_CPIJ009233	04630
CpipJ_CPIJ009247	04120 04310
CpipJ_CPIJ009261	00230
CpipJ_CPIJ009262	00260 01100 01120
CpipJ_CPIJ009270	00532 01100
CpipJ_CPIJ009280	00010 01100 01120
CpipJ_CPIJ009281	04141
CpipJ_CPIJ009284	04146
CpipJ_CPIJ009303	03013
CpipJ_CPIJ009308	00510 01100 04141
CpipJ_CPIJ009309	03013
CpipJ_CPIJ009320	00564 01100
CpipJ_CPIJ009336	00030
CpipJ_CPIJ009362	00564 00565 01100
CpipJ_CPIJ009365	00190 00860 01100
CpipJ_CPIJ009366	03013
CpipJ_CPIJ009370	00620 01120
CpipJ_CPIJ009375	00510 01100
CpipJ_CPIJ009377	03060
CpipJ_CPIJ009392	03013
CpipJ_CPIJ009402	00500
CpipJ_CPIJ009404	00500
CpipJ_CPIJ009408	00512 01100
CpipJ_CPIJ009411	03010
CpipJ_CPIJ009417	00520
CpipJ_CPIJ009421	03013
CpipJ_CPIJ009426	04120 04914
CpipJ_CPIJ009432	04141
CpipJ_CPIJ009438	00010 00053 00071 00260 00280 00300 00310 00330 00340 00380 00410 00561 00620 00640 01100 01120
CpipJ_CPIJ009455	04710
CpipJ_CPIJ009456	04120
CpipJ_CPIJ009461	00330 01100
CpipJ_CPIJ009479	00510 01100
CpipJ_CPIJ009491	00020 01100 01120
CpipJ_CPIJ009501	03010
CpipJ_CPIJ009504	04144
CpipJ_CPIJ009514	04144
CpipJ_CPIJ009515	03013
CpipJ_CPIJ009519	03010
CpipJ_CPIJ009571	00010 00030 00051 01100 01120
CpipJ_CPIJ009599	04144
CpipJ_CPIJ009605	04120 04141
CpipJ_CPIJ009607	00620 01100 01120
CpipJ_CPIJ009613	04330
CpipJ_CPIJ009635	00190 01100
CpipJ_CPIJ009638	00270
CpipJ_CPIJ009639	03030 03430 03440
CpipJ_CPIJ009640	00330 00480 01100
CpipJ_CPIJ009644	04120 04914
CpipJ_CPIJ009645	03022
CpipJ_CPIJ009651	03010
CpipJ_CPIJ009655	03013
CpipJ_CPIJ009683	04080
CpipJ_CPIJ009697	00480 01100
CpipJ_CPIJ009705	04120 04141 04310 04350 04710
CpipJ_CPIJ009720	00510 01100
CpipJ_CPIJ009724	04310 04330
CpipJ_CPIJ009731	04141
CpipJ_CPIJ009741	00520
CpipJ_CPIJ009744	04146
CpipJ_CPIJ009745	04320 04914
CpipJ_CPIJ009748	04142
CpipJ_CPIJ009756	03440
CpipJ_CPIJ009759	04914
CpipJ_CPIJ009762	00750 01100
CpipJ_CPIJ009765	00534 01100
CpipJ_CPIJ009776	04142
CpipJ_CPIJ009791	02010
CpipJ_CPIJ009804	00330 01100
CpipJ_CPIJ009808	04145 04745
CpipJ_CPIJ009821	00230 00240 01100 03020
CpipJ_CPIJ009822	00230 00240 01100 03020
CpipJ_CPIJ009825	00480 01100
CpipJ_CPIJ009862	03030 03410 03420 03430
CpipJ_CPIJ009897	00340 01100
CpipJ_CPIJ009904	00564 01100 04070
CpipJ_CPIJ009914	03040
CpipJ_CPIJ009931	03050
CpipJ_CPIJ009933	03022
CpipJ_CPIJ009935	00510 01100 04141
CpipJ_CPIJ009946	04145
CpipJ_CPIJ009947	00190 01100 04142 04145
CpipJ_CPIJ009955	04120
CpipJ_CPIJ009956	00250 04146
CpipJ_CPIJ009959	04130
CpipJ_CPIJ009960	00970
CpipJ_CPIJ009966	00600 01100
CpipJ_CPIJ009979	03013
CpipJ_CPIJ009984	00280 00562 00640 01100
CpipJ_CPIJ009992	04120
CpipJ_CPIJ009999	00280 01100
CpipJ_CPIJ010016	04120 04141
CpipJ_CPIJ010020	03010
CpipJ_CPIJ010026	00230 00240 01100 03030 03410 03420 03430 03440
CpipJ_CPIJ010031	00071
CpipJ_CPIJ010034	00250 00410 00430 00650 01100
CpipJ_CPIJ010040	03018
CpipJ_CPIJ010111	03018
CpipJ_CPIJ010112	03010
CpipJ_CPIJ010114	03050
CpipJ_CPIJ010127	00600 01100 04142
CpipJ_CPIJ010144	00230
CpipJ_CPIJ010147	03060
CpipJ_CPIJ010151	00240 00410 00770 00983 01100
CpipJ_CPIJ010175	00591 00830 00980 00982 00983 01100 01120
CpipJ_CPIJ010179	00564 00565 01100
CpipJ_CPIJ010180	00230
CpipJ_CPIJ010182	04330
CpipJ_CPIJ010201	00531 01100 04142
CpipJ_CPIJ010212	00562 01100 04070
CpipJ_CPIJ010281	00620
CpipJ_CPIJ010292	04144
CpipJ_CPIJ010326	03010
CpipJ_CPIJ010356	04120
CpipJ_CPIJ010386	04141
CpipJ_CPIJ010393	00970
CpipJ_CPIJ010407	00532 00534 01100
CpipJ_CPIJ010409	00010 00030 00051 01100 01120
CpipJ_CPIJ010429	00564 00565 00590 00591 00592 01100
CpipJ_CPIJ010440	03050 03440
CpipJ_CPIJ010452	03013
CpipJ_CPIJ010472	04130
CpipJ_CPIJ010483	03022
CpipJ_CPIJ010486	00970
CpipJ_CPIJ010515	00010 00020 00620 01100 01120
CpipJ_CPIJ010516	00010 00020 00620 01100 01120
CpipJ_CPIJ010518	00010 00020 00620 01100 01120
CpipJ_CPIJ010526	00970
CpipJ_CPIJ010528	03010
CpipJ_CPIJ010533	04310
CpipJ_CPIJ010539	00591 00830 00980 00982 00983 01100 01120
CpipJ_CPIJ010541	00591 00830 00980 00982 00983 01100 01120
CpipJ_CPIJ010542	00591 00830 00980 00982 00983 01100 01120
CpipJ_CPIJ010544	00591 00830 00980 00982 00983 01100 01120
CpipJ_CPIJ010556	04120 04914
CpipJ_CPIJ010558	04141
CpipJ_CPIJ010561	03040
CpipJ_CPIJ010574	03420 04120
CpipJ_CPIJ010575	04144
CpipJ_CPIJ010583	03013
CpipJ_CPIJ010587	03013
CpipJ_CPIJ010596	03040
CpipJ_CPIJ010610	00190 01100
CpipJ_CPIJ010620	00130 01100
CpipJ_CPIJ010621	00510 01100 04141
CpipJ_CPIJ010637	00480 00590
CpipJ_CPIJ010656	02010
CpipJ_CPIJ010661	00563 01100
CpipJ_CPIJ010667	00051 00520 01100
CpipJ_CPIJ010671	04144
CpipJ_CPIJ010675	03013
CpipJ_CPIJ010679	00290 00970
CpipJ_CPIJ010682	03010
CpipJ_CPIJ010683	00030 01100 01120
CpipJ_CPIJ010685	04120 04914
CpipJ_CPIJ010688	00330 00480 01100
CpipJ_CPIJ010690	00330 00480 01100
CpipJ_CPIJ010692	03010
CpipJ_CPIJ010693	00860
CpipJ_CPIJ010714	04130
CpipJ_CPIJ010762	00040 00053 00500 00830 00860 00980 00982 00983 01100
CpipJ_CPIJ010817	00030 00040 01100 01120
CpipJ_CPIJ010818	04745
CpipJ_CPIJ010821	04330
CpipJ_CPIJ010826	00981
CpipJ_CPIJ010827	03010
CpipJ_CPIJ010838	00510 01100
CpipJ_CPIJ010839	00970
CpipJ_CPIJ010868	00190 01100
CpipJ_CPIJ010870	03040
CpipJ_CPIJ010872	04080
CpipJ_CPIJ010883	04330
CpipJ_CPIJ010887	03030
CpipJ_CPIJ010890	00563
CpipJ_CPIJ010893	03050
CpipJ_CPIJ010895	04914
CpipJ_CPIJ010897	00230 00240 01100 03030 03410 03420
CpipJ_CPIJ010904	00650
CpipJ_CPIJ010917	03030
CpipJ_CPIJ010918	03010
CpipJ_CPIJ010919	04310
CpipJ_CPIJ010973	00250 00330 00910 01100 01120
CpipJ_CPIJ010979	00564 04142
CpipJ_CPIJ010980	04120 04914
CpipJ_CPIJ010984	04142
CpipJ_CPIJ011018	00190 01100 04142 04145
CpipJ_CPIJ011081	03040 04141 04144
CpipJ_CPIJ011082	03040 04141 04144
CpipJ_CPIJ011083	03040 04141 04144
CpipJ_CPIJ011087	04140
CpipJ_CPIJ011088	00310
CpipJ_CPIJ011097	01040
CpipJ_CPIJ011101	04310 04340
CpipJ_CPIJ011114	01040
CpipJ_CPIJ011151	04142
CpipJ_CPIJ011177	00563 01100
CpipJ_CPIJ011179	00020 00190 01100
CpipJ_CPIJ011194	03013 04141
CpipJ_CPIJ011198	00260 00290 01100
CpipJ_CPIJ011204	03410
CpipJ_CPIJ011205	03050
CpipJ_CPIJ011236	04070 04150 04630 04650 04914
CpipJ_CPIJ011238	00512 01100
CpipJ_CPIJ011244	04141 04914
CpipJ_CPIJ011259	03013
CpipJ_CPIJ011260	00520
CpipJ_CPIJ011261	03040 04120
CpipJ_CPIJ011263	03040
CpipJ_CPIJ011268	04142
CpipJ_CPIJ011269	00190 01100
CpipJ_CPIJ011294	04120
CpipJ_CPIJ011296	00360 01100
CpipJ_CPIJ011310	04120
CpipJ_CPIJ011319	04320
CpipJ_CPIJ011325	03010
CpipJ_CPIJ011343	04145 04350 04512
CpipJ_CPIJ011345	00563 01100
CpipJ_CPIJ011350	03013
CpipJ_CPIJ011356	00270 01100
CpipJ_CPIJ011359	00240 00670 01100
CpipJ_CPIJ011391	00830 01100 04146
CpipJ_CPIJ011393	04120
CpipJ_CPIJ011414	04144
CpipJ_CPIJ011424	00910
CpipJ_CPIJ011447	03040
CpipJ_CPIJ011448	00590 01100
CpipJ_CPIJ011449	03010
CpipJ_CPIJ011452	03450
CpipJ_CPIJ011455	04013
CpipJ_CPIJ011494	00230
CpipJ_CPIJ011526	03040
CpipJ_CPIJ011528	00190 01100
CpipJ_CPIJ011531	00270 00450 01100
CpipJ_CPIJ011533	00910
CpipJ_CPIJ011536	04320
CpipJ_CPIJ011538	04310 04350
CpipJ_CPIJ011540	04310
CpipJ_CPIJ011542	04512
CpipJ_CPIJ011550	04145
CpipJ_CPIJ011552	03050
CpipJ_CPIJ011557	03013
CpipJ_CPIJ011582	00310
CpipJ_CPIJ011585	00480 01100
CpipJ_CPIJ011589	03010
CpipJ_CPIJ011600	00071 01100 04146
CpipJ_CPIJ011602	00520
CpipJ_CPIJ011631	00071 00280 00650 01100
CpipJ_CPIJ011635	00563 01100
CpipJ_CPIJ011645	04120
CpipJ_CPIJ011648	04146
CpipJ_CPIJ011661	03018
CpipJ_CPIJ011681	04130
CpipJ_CPIJ011687	00230 00983 01100
CpipJ_CPIJ011691	00190 01100
CpipJ_CPIJ011693	00190 01100
CpipJ_CPIJ011714	04512
CpipJ_CPIJ011727	04141
CpipJ_CPIJ011728	04150
CpipJ_CPIJ011741	00565 01100
CpipJ_CPIJ011778	03022
CpipJ_CPIJ011779	00280 01100
CpipJ_CPIJ011780	00620 01120
CpipJ_CPIJ011781	04120 04144
CpipJ_CPIJ011786	03018
CpipJ_CPIJ011790	04130
CpipJ_CPIJ011876	00561 00564 01100 04070
CpipJ_CPIJ011877	00750 01100
CpipJ_CPIJ011883	04080
CpipJ_CPIJ011898	00190
CpipJ_CPIJ011912	03060
CpipJ_CPIJ011928	04130
CpipJ_CPIJ011929	00190 01100
CpipJ_CPIJ011931	00970
CpipJ_CPIJ011934	00072 00280 00650
CpipJ_CPIJ011984	04120
CpipJ_CPIJ011990	04142 04145
CpipJ_CPIJ011996	00670
CpipJ_CPIJ012003	00562 01100 04070
CpipJ_CPIJ012006	03410
CpipJ_CPIJ012024	04141
CpipJ_CPIJ012025	03040
CpipJ_CPIJ012030	00280 00410 00640 01100
CpipJ_CPIJ012031	03013 04150
CpipJ_CPIJ012034	00260 01100 01120
CpipJ_CPIJ012084	00230 00240 01100 03030 03410 03420 03430 03440
CpipJ_CPIJ012087	04144
CpipJ_CPIJ012122	04120
CpipJ_CPIJ012130	03060
CpipJ_CPIJ012134	00520
CpipJ_CPIJ012142	04146
CpipJ_CPIJ012143	04745
CpipJ_CPIJ012193	04120 04144 04630
CpipJ_CPIJ012217	04070 04745
CpipJ_CPIJ012218	04120
CpipJ_CPIJ012223	00190 01100
CpipJ_CPIJ012224	00190 01100
CpipJ_CPIJ012266	01100
CpipJ_CPIJ012300	03013
CpipJ_CPIJ012304	03410
CpipJ_CPIJ012309	03030
CpipJ_CPIJ012317	00520
CpipJ_CPIJ012332	00260 00460 00670 01100 01120
CpipJ_CPIJ012335	00190 01100
CpipJ_CPIJ012336	04141
CpipJ_CPIJ012341	00620 01100 01120
CpipJ_CPIJ012467	04013
CpipJ_CPIJ012470	00591 00830 00980 00982 00983 01100 01120
CpipJ_CPIJ012472	00510 01100
CpipJ_CPIJ012496	03018
CpipJ_CPIJ012503	00480 01100
CpipJ_CPIJ012520	03040
CpipJ_CPIJ012528	04141
CpipJ_CPIJ012558	04142
CpipJ_CPIJ012618	00511 04142
CpipJ_CPIJ012628	04144
CpipJ_CPIJ012655	00511 04142
CpipJ_CPIJ012670	04141
CpipJ_CPIJ012673	00250 00260 01100 01120 04146
CpipJ_CPIJ012689	03010
CpipJ_CPIJ012704	00330 01100
CpipJ_CPIJ012724	04745
CpipJ_CPIJ012733	04141
CpipJ_CPIJ012734	00534 01100
CpipJ_CPIJ012735	03013
CpipJ_CPIJ012737	03013
CpipJ_CPIJ012738	03010
CpipJ_CPIJ012743	03010
CpipJ_CPIJ012745	04150
CpipJ_CPIJ012747	00240 00983 01100
CpipJ_CPIJ012751	04142
CpipJ_CPIJ012752	00260 00270 00450 01100
CpipJ_CPIJ012753	00260 00270 00450 01100
CpipJ_CPIJ012763	04150
CpipJ_CPIJ012766	00640 01100
CpipJ_CPIJ012794	04144
CpipJ_CPIJ012800	04310
CpipJ_CPIJ012812	04120
CpipJ_CPIJ012815	00051 00520 01100
CpipJ_CPIJ012838	00051 01100
CpipJ_CPIJ012839	00564
CpipJ_CPIJ012850	03040
CpipJ_CPIJ012852	03410
CpipJ_CPIJ012855	00030
CpipJ_CPIJ012878	00190 01100
CpipJ_CPIJ012882	00250 00330 01100
CpipJ_CPIJ012886	03420 04120 04141 04310 04350 04710
CpipJ_CPIJ012893	03440
CpipJ_CPIJ012919	00051 00520 01100
CpipJ_CPIJ012942	04340
CpipJ_CPIJ012957	00230 00240 00760 01100
CpipJ_CPIJ012970	03013
CpipJ_CPIJ012981	00240 00983 01100
CpipJ_CPIJ012990	00230 01100 01120
CpipJ_CPIJ013034	00770 01100
CpipJ_CPIJ013042	01100
CpipJ_CPIJ013054	03013 03040
CpipJ_CPIJ013069	04080
CpipJ_CPIJ013082	00520
CpipJ_CPIJ013087	04141
CpipJ_CPIJ013095	04080
CpipJ_CPIJ013122	00564 00565 01100 04144
CpipJ_CPIJ013139	03040
CpipJ_CPIJ013144	00190 01100 04145
CpipJ_CPIJ013145	00970
CpipJ_CPIJ013201	03430
CpipJ_CPIJ013202	00510
CpipJ_CPIJ013204	04146
CpipJ_CPIJ013217	00330 01100
CpipJ_CPIJ013232	04310 04350
CpipJ_CPIJ013237	03040
CpipJ_CPIJ013253	02010 04146
CpipJ_CPIJ013262	04145 04310 04650
CpipJ_CPIJ013307	00340 00350 00360 00380 01100
CpipJ_CPIJ013322	03050
CpipJ_CPIJ013325	03013
CpipJ_CPIJ013326	03013
CpipJ_CPIJ013343	03010
CpipJ_CPIJ013344	03050
CpipJ_CPIJ013378	00051 01100
CpipJ_CPIJ013435	04122
CpipJ_CPIJ013454	03060 04141
CpipJ_CPIJ013475	03022
